"","Date","Time","Wind"
"10649","05/23/2011","00:23:23.197",12.92
"10650","05/23/2011","00:23:23.328",14.35
"10651","05/23/2011","00:23:23.459",11.11
"10652","05/23/2011","00:23:23.591",9.04
"10653","05/23/2011","00:23:23.722",8.83
"10654","05/23/2011","00:23:23.852",8.18
"10655","05/23/2011","00:23:23.984",9.29
"10656","05/23/2011","00:23:24.115",9.3
"10657","05/23/2011","00:23:24.245",9.95
"10658","05/23/2011","00:23:24.376",12.65
"10659","05/23/2011","00:23:24.507",9.98
"10660","05/23/2011","00:23:24.638",9.6
"10661","05/23/2011","00:23:24.770",11.11
"10662","05/23/2011","00:23:24.902",11.26
"10663","05/23/2011","00:23:25.032",9.93
"10664","05/23/2011","00:23:25.163",10.72
"10665","05/23/2011","00:23:25.294",11.67
"10666","05/23/2011","00:23:25.425",9.53
"10667","05/23/2011","00:23:25.556",12.57
"10668","05/23/2011","00:23:25.687",13.24
"10669","05/23/2011","00:23:25.818",13.07
"10670","05/23/2011","00:23:25.949",14.16
"10671","05/23/2011","00:23:26.081",11.04
"10672","05/23/2011","00:23:26.212",12.65
"10673","05/23/2011","00:23:26.343",9.11
"10674","05/23/2011","00:23:26.473",8.55
"10675","05/23/2011","00:23:26.604",11.36
"10676","05/23/2011","00:23:26.735",13.36
"10677","05/23/2011","00:23:26.867",11.12
"10678","05/23/2011","00:23:26.997",13.08
"10679","05/23/2011","00:23:27.128",14.71
"10680","05/23/2011","00:23:27.260",13.47
"10681","05/23/2011","00:23:27.392",11.9
"10682","05/23/2011","00:23:27.523",10.68
"10683","05/23/2011","00:23:27.653",9.55
"10684","05/23/2011","00:23:27.785",10.1
"10685","05/23/2011","00:23:27.916",9.46
"10686","05/23/2011","00:23:28.047",7.32
"10687","05/23/2011","00:23:28.177",8.33
"10688","05/23/2011","00:23:28.308",8.15
"10689","05/23/2011","00:23:28.439",10.05
"10690","05/23/2011","00:23:28.571",12.82
"10691","05/23/2011","00:23:28.702",14.48
"10692","05/23/2011","00:23:28.833",11.9
"10693","05/23/2011","00:23:28.964",9.84
"10694","05/23/2011","00:23:29.094",11.68
"10695","05/23/2011","00:23:29.225",14.08
"10696","05/23/2011","00:23:29.356",14.15
"10697","05/23/2011","00:23:29.487",12.97
"10698","05/23/2011","00:23:29.618",9.42
"10699","05/23/2011","00:23:29.750",11.88
"10700","05/23/2011","00:23:29.881",10.31
"10701","05/23/2011","00:23:30.012",12.52
"10702","05/23/2011","00:23:30.143",11.4
"10703","05/23/2011","00:23:30.274",10.16
"10704","05/23/2011","00:23:30.405",13.52
"10705","05/23/2011","00:23:30.621",20.44
"10706","05/23/2011","00:23:30.752",20.02
"10707","05/23/2011","00:23:30.884",15.69
"10708","05/23/2011","00:23:31.014",12.91
"10709","05/23/2011","00:23:31.146",15.3
"10710","05/23/2011","00:23:31.276",14.11
"10711","05/23/2011","00:23:31.407",14.64
"10712","05/23/2011","00:23:31.538",14.82
"10713","05/23/2011","00:23:31.669",14.73
"10714","05/23/2011","00:23:31.801",15.66
"10715","05/23/2011","00:23:31.932",14.81
"10716","05/23/2011","00:23:32.063",14.71
"10717","05/23/2011","00:23:32.194",13.27
"10718","05/23/2011","00:23:32.324",15.28
"10719","05/23/2011","00:23:32.455",15.52
"10720","05/23/2011","00:23:32.586",15.05
"10721","05/23/2011","00:23:32.717",19.04
"10722","05/23/2011","00:23:32.849",15.17
"10723","05/23/2011","00:23:32.980",11.83
"10724","05/23/2011","00:23:33.111",14.18
"10725","05/23/2011","00:23:33.242",14.61
"10726","05/23/2011","00:23:33.373",16.36
"10727","05/23/2011","00:23:33.504",10.72
"10728","05/23/2011","00:23:33.635",16.4
"10729","05/23/2011","00:23:33.766",16.09
"10730","05/23/2011","00:23:34.338",13.73
"10731","05/23/2011","00:23:34.469",14.35
"10732","05/23/2011","00:23:34.601",13.48
"10733","05/23/2011","00:23:34.732",11.11
"10734","05/23/2011","00:23:34.863",9.73
"10735","05/23/2011","00:23:34.993",12.66
"10736","05/23/2011","00:23:35.124",13.28
"10737","05/23/2011","00:23:35.255",13.71
"10738","05/23/2011","00:23:35.386",15.69
"10739","05/23/2011","00:23:35.517",17.09
"10740","05/23/2011","00:23:35.649",14.08
"10741","05/23/2011","00:23:35.780",17.01
"10742","05/23/2011","00:23:35.911",15.76
"10743","05/23/2011","00:23:36.042",16.34
"10744","05/23/2011","00:23:36.173",14.8
"10745","05/23/2011","00:23:36.304",14.8
"10746","05/23/2011","00:23:36.435",12.26
"10747","05/23/2011","00:23:36.566",11.62
"10748","05/23/2011","00:23:36.697",12.94
"10749","05/23/2011","00:23:36.828",11.89
"10750","05/23/2011","00:23:36.959",12.15
"10751","05/23/2011","00:23:37.091",12.18
"10752","05/23/2011","00:23:37.222",13.07
"10753","05/23/2011","00:23:37.352",13.15
"10754","05/23/2011","00:23:37.483",13.7
"10755","05/23/2011","00:23:37.614",9.69
"10756","05/23/2011","00:23:37.745",8.8
"10757","05/23/2011","00:23:37.876",15.9
"10758","05/23/2011","00:23:38.007",15.61
"10759","05/23/2011","00:23:38.138",17.07
"10760","05/23/2011","00:23:38.269",15.34
"10761","05/23/2011","00:23:38.401",14.26
"10762","05/23/2011","00:23:38.532",14.38
"10763","05/23/2011","00:23:38.663",16.16
"10764","05/23/2011","00:23:38.794",12.33
"10765","05/23/2011","00:23:38.925",10.47
"10766","05/23/2011","00:23:39.056",15.66
"10767","05/23/2011","00:23:39.187",15.17
"10768","05/23/2011","00:23:39.318",11.56
"10769","05/23/2011","00:23:39.450",13.7
"10770","05/23/2011","00:23:39.581",16.46
"10771","05/23/2011","00:23:39.712",17.59
"10772","05/23/2011","00:23:39.843",16.08
"10773","05/23/2011","00:23:39.974",14.38
"10774","05/23/2011","00:23:40.105",14.29
"10775","05/23/2011","00:23:40.236",13.4
"10776","05/23/2011","00:23:40.367",10.72
"10777","05/23/2011","00:23:40.498",10.37
"10778","05/23/2011","00:23:40.629",12.31
"10779","05/23/2011","00:23:40.761",12.45
"10780","05/23/2011","00:23:40.892",13.32
"10781","05/23/2011","00:23:41.023",13.8
"10782","05/23/2011","00:23:41.153",9.85
"10783","05/23/2011","00:23:41.285",8.67
"10784","05/23/2011","00:23:41.415",13.37
"10785","05/23/2011","00:23:41.546",11.82
"10786","05/23/2011","00:23:41.677",15.41
"10787","05/23/2011","00:23:41.808",13.92
"10788","05/23/2011","00:23:41.939",14.78
"10789","05/23/2011","00:23:42.071",13.62
"10790","05/23/2011","00:23:42.202",15.79
"10791","05/23/2011","00:23:42.332",19.25
"10792","05/23/2011","00:23:42.463",16.36
"10793","05/23/2011","00:23:42.594",15.94
"10794","05/23/2011","00:23:42.725",17.12
"10795","05/23/2011","00:23:42.856",15.85
"10796","05/23/2011","00:23:42.987",18.93
"10797","05/23/2011","00:23:43.118",17.36
"10798","05/23/2011","00:23:43.250",16.18
"10799","05/23/2011","00:23:43.381",15.1
"10800","05/23/2011","00:23:43.512",14.54
"10801","05/23/2011","00:23:43.643",15.66
"10802","05/23/2011","00:23:43.773",16.75
"10803","05/23/2011","00:23:43.904",16.1
"10804","05/23/2011","00:23:44.035",16.87
"10805","05/23/2011","00:23:44.166",15.41
"10806","05/23/2011","00:23:44.297",15.58
"10807","05/23/2011","00:23:44.428",13.27
"10808","05/23/2011","00:23:44.559",12.53
"10809","05/23/2011","00:23:44.691",12.6
"10810","05/23/2011","00:23:44.822",12.45
"10811","05/23/2011","00:23:44.952",11.58
"10812","05/23/2011","00:23:45.083",12.45
"10813","05/23/2011","00:23:45.214",12.43
"10814","05/23/2011","00:23:45.345",11.09
"10815","05/23/2011","00:23:45.476",15.62
"10816","05/23/2011","00:23:45.607",12.22
"10817","05/23/2011","00:23:45.738",12.25
"10818","05/23/2011","00:23:45.870",11.65
"10819","05/23/2011","00:23:46.001",13.63
"10820","05/23/2011","00:23:46.132",14.42
"10821","05/23/2011","00:23:46.263",16.13
"10822","05/23/2011","00:23:46.394",14.24
"10823","05/23/2011","00:23:46.525",15.31
"10824","05/23/2011","00:23:46.656",14.79
"10825","05/23/2011","00:23:46.788",13.53
"10826","05/23/2011","00:23:46.918",13.4
"10827","05/23/2011","00:23:47.050",13.33
"10828","05/23/2011","00:23:47.181",13.99
"10829","05/23/2011","00:23:47.312",10.73
"10830","05/23/2011","00:23:47.443",13.15
"10831","05/23/2011","00:23:47.574",13.84
"10832","05/23/2011","00:23:47.705",13.93
"10833","05/23/2011","00:23:47.836",13.32
"10834","05/23/2011","00:23:47.967",11.79
"10835","05/23/2011","00:23:48.098",11.83
"10836","05/23/2011","00:23:48.229",11.4
"10837","05/23/2011","00:23:48.361",12.24
"10838","05/23/2011","00:23:48.492",14.45
"10839","05/23/2011","00:23:48.623",13.13
"10840","05/23/2011","00:23:48.754",10.97
"10841","05/23/2011","00:23:48.885",14.02
"10842","05/23/2011","00:23:49.016",10.07
"10843","05/23/2011","00:23:49.146",13.82
"10844","05/23/2011","00:23:49.277",18.82
"10845","05/23/2011","00:23:49.408",16.58
"10846","05/23/2011","00:23:49.539",13.52
"10847","05/23/2011","00:23:49.671",10.94
"10848","05/23/2011","00:23:49.802",12.24
"10849","05/23/2011","00:23:49.933",11.04
"10850","05/23/2011","00:23:50.063",14.92
"10851","05/23/2011","00:23:50.194",16.09
"10852","05/23/2011","00:23:50.325",16.93
"10853","05/23/2011","00:23:50.456",16.53
"10854","05/23/2011","00:23:50.587",14.17
"10855","05/23/2011","00:23:50.718",18.55
"10856","05/23/2011","00:23:50.849",18.57
"10857","05/23/2011","00:23:50.981",18.38
"10858","05/23/2011","00:23:51.112",18.04
"10859","05/23/2011","00:23:51.242",15.18
"10860","05/23/2011","00:23:51.373",15.57
"10861","05/23/2011","00:23:51.504",14.75
"10862","05/23/2011","00:23:51.635",12.55
"10863","05/23/2011","00:23:51.766",10.24
"10864","05/23/2011","00:23:51.897",13.25
"10865","05/23/2011","00:23:52.028",11.03
"10866","05/23/2011","00:23:52.160",12.38
"10867","05/23/2011","00:23:52.291",12.26
"10868","05/23/2011","00:23:52.422",13.06
"10869","05/23/2011","00:23:52.553",14.95
"10870","05/23/2011","00:23:52.683",13.26
"10871","05/23/2011","00:23:52.814",14.97
"10872","05/23/2011","00:23:52.945",13.51
"10873","05/23/2011","00:23:53.076",12.12
"10874","05/23/2011","00:23:53.207",12.38
"10875","05/23/2011","00:23:53.338",13.16
"10876","05/23/2011","00:23:53.469",14.88
"10877","05/23/2011","00:23:53.601",13.43
"10878","05/23/2011","00:23:53.732",11.85
"10879","05/23/2011","00:23:53.863",14.86
"10880","05/23/2011","00:23:53.994",18.13
"10881","05/23/2011","00:23:54.124",18.47
"10882","05/23/2011","00:23:54.255",15.83
"10883","05/23/2011","00:23:54.387",13
"10884","05/23/2011","00:23:54.517",13.41
"10885","05/23/2011","00:23:54.648",12.94
"10886","05/23/2011","00:23:54.779",13.44
"10887","05/23/2011","00:23:54.911",16.19
"10888","05/23/2011","00:23:55.042",14.33
"10889","05/23/2011","00:23:55.173",14.31
"10890","05/23/2011","00:23:55.304",15.98
"10891","05/23/2011","00:23:55.434",14.83
"10892","05/23/2011","00:23:55.565",15.17
"10893","05/23/2011","00:23:55.696",12.9
"10894","05/23/2011","00:23:55.827",11.39
"10895","05/23/2011","00:23:55.958",10.98
"10896","05/23/2011","00:23:56.090",14.44
"10897","05/23/2011","00:23:56.221",7.88
"10898","05/23/2011","00:23:56.352",8.76
"10899","05/23/2011","00:23:56.483",13.6
"10900","05/23/2011","00:23:56.614",13.66
"10901","05/23/2011","00:23:56.745",11.8
"10902","05/23/2011","00:23:56.876",11.55
"10903","05/23/2011","00:23:57.007",10.68
"10904","05/23/2011","00:23:57.138",7.01
"10905","05/23/2011","00:23:57.269",8.77
"10906","05/23/2011","00:23:57.401",12.23
"10907","05/23/2011","00:23:57.532",8.31
"10908","05/23/2011","00:23:57.663",12.37
"10909","05/23/2011","00:23:57.794",14.53
"10910","05/23/2011","00:23:57.924",10.81
"10911","05/23/2011","00:23:58.055",12.38
"10912","05/23/2011","00:23:58.187",12.88
"10913","05/23/2011","00:23:58.317",13.67
"10914","05/23/2011","00:23:58.448",13.73
"10915","05/23/2011","00:23:58.580",12.77
"10916","05/23/2011","00:23:58.711",14.27
"10917","05/23/2011","00:23:58.842",14.57
"10918","05/23/2011","00:23:58.973",17.8
"10919","05/23/2011","00:23:59.104",16.82
"10920","05/23/2011","00:23:59.235",15.26
"10921","05/23/2011","00:23:59.366",15.68
"10922","05/23/2011","00:23:59.497",16.07
"10923","05/23/2011","00:23:59.628",17.72
"10924","05/23/2011","00:23:59.759",17.88
"10925","05/23/2011","00:23:59.891",18.56
"10926","05/23/2011","00:24:00.022",18.17
"10927","05/23/2011","00:24:00.152",17.47
"10928","05/23/2011","00:24:00.284",16.6
"10929","05/23/2011","00:24:00.414",15.84
"10930","05/23/2011","00:24:00.545",15.28
"10931","05/23/2011","00:24:00.676",15.33
"10932","05/23/2011","00:24:00.807",16.25
"10933","05/23/2011","00:24:00.938",14.67
"10934","05/23/2011","00:24:01.069",16.12
"10935","05/23/2011","00:24:01.201",15.18
"10936","05/23/2011","00:24:01.332",13.12
"10937","05/23/2011","00:24:01.463",15.42
"10938","05/23/2011","00:24:01.594",13.34
"10939","05/23/2011","00:24:01.724",13.29
"10940","05/23/2011","00:24:01.855",13.41
"10941","05/23/2011","00:24:01.986",14.81
"10942","05/23/2011","00:24:02.117",14.16
"10943","05/23/2011","00:24:02.248",15.34
"10944","05/23/2011","00:24:02.379",10.52
"10945","05/23/2011","00:24:02.511",14.38
"10946","05/23/2011","00:24:02.642",12.81
"10947","05/23/2011","00:24:02.772",14.09
"10948","05/23/2011","00:24:02.903",11.68
"10949","05/23/2011","00:24:03.034",9.56
"10950","05/23/2011","00:24:03.165",11.58
"10951","05/23/2011","00:24:03.296",10.55
"10952","05/23/2011","00:24:03.427",9.89
"10953","05/23/2011","00:24:03.558",11.5
"10954","05/23/2011","00:24:03.689",11.4
"10955","05/23/2011","00:24:03.821",9.31
"10956","05/23/2011","00:24:03.951",8.45
"10957","05/23/2011","00:24:04.082",12.69
"10958","05/23/2011","00:24:04.213",11.7
"10959","05/23/2011","00:24:04.344",9.05
"10960","05/23/2011","00:24:04.475",7.22
"10961","05/23/2011","00:24:04.606",7.84
"10962","05/23/2011","00:24:04.737",9.47
"10963","05/23/2011","00:24:04.868",7.5
"10964","05/23/2011","00:24:04.999",7.58
"10965","05/23/2011","00:24:05.131",7.73
"10966","05/23/2011","00:24:05.262",11.21
"10967","05/23/2011","00:24:05.393",12.05
"10968","05/23/2011","00:24:05.523",12.07
"10969","05/23/2011","00:24:05.654",10.18
"10970","05/23/2011","00:24:05.785",6.52
"10971","05/23/2011","00:24:05.916",6.21
"10972","05/23/2011","00:24:06.047",3.44
"10973","05/23/2011","00:24:06.178",7.5
"10974","05/23/2011","00:24:06.309",8.14
"10975","05/23/2011","00:24:06.441",7.82
"10976","05/23/2011","00:24:06.572",7.43
"10977","05/23/2011","00:24:06.702",8.95
"10978","05/23/2011","00:24:06.833",9.18
"10979","05/23/2011","00:24:06.964",10.11
"10980","05/23/2011","00:24:07.095",9.73
"10981","05/23/2011","00:24:07.227",11.73
"10982","05/23/2011","00:24:07.357",11.19
"10983","05/23/2011","00:24:07.488",10.49
"10984","05/23/2011","00:24:07.619",12.96
"10985","05/23/2011","00:24:07.751",10.37
"10986","05/23/2011","00:24:07.882",11.66
"10987","05/23/2011","00:24:08.013",10.28
"10988","05/23/2011","00:24:08.143",10.6
"10989","05/23/2011","00:24:08.274",10.05
"10990","05/23/2011","00:24:08.405",9.82
"10991","05/23/2011","00:24:08.552",10.4
"10992","05/23/2011","00:24:08.683",8.72
"10993","05/23/2011","00:24:08.814",8.76
"10994","05/23/2011","00:24:08.945",7.44
"10995","05/23/2011","00:24:09.076",9.87
"10996","05/23/2011","00:24:09.207",7.71
"10997","05/23/2011","00:24:09.338",8.58
"10998","05/23/2011","00:24:09.469",8.38
"10999","05/23/2011","00:24:09.601",7.13
"11000","05/23/2011","00:24:09.732",7.78
"11001","05/23/2011","00:24:09.863",7.79
"11002","05/23/2011","00:24:09.994",7.32
"11003","05/23/2011","00:24:10.124",5.91
"11004","05/23/2011","00:24:10.255",11.41
"11005","05/23/2011","00:24:10.386",11.13
"11006","05/23/2011","00:24:10.517",9.68
"11007","05/23/2011","00:24:10.649",9.79
"11008","05/23/2011","00:24:10.779",10.07
"11009","05/23/2011","00:24:10.910",8.45
"11010","05/23/2011","00:24:11.042",8.77
"11011","05/23/2011","00:24:11.173",9.02
"11012","05/23/2011","00:24:11.303",10.06
"11013","05/23/2011","00:24:11.434",10.59
"11014","05/23/2011","00:24:11.565",8.54
"11015","05/23/2011","00:24:11.696",9.64
"11016","05/23/2011","00:24:11.827",10.95
"11017","05/23/2011","00:24:11.958",10.4
"11018","05/23/2011","00:24:12.089",8.15
"11019","05/23/2011","00:24:12.221",8.76
"11020","05/23/2011","00:24:12.352",9.04
"11021","05/23/2011","00:24:12.483",8.94
"11022","05/23/2011","00:24:12.613",9.78
"11023","05/23/2011","00:24:12.744",9.53
"11024","05/23/2011","00:24:12.875",11.35
"11025","05/23/2011","00:24:13.006",9.73
"11026","05/23/2011","00:24:13.137",9.64
"11027","05/23/2011","00:24:13.268",11.52
"11028","05/23/2011","00:24:13.400",10.01
"11029","05/23/2011","00:24:13.532",13.09
"11030","05/23/2011","00:24:13.663",11.19
"11031","05/23/2011","00:24:13.794",10.81
"11032","05/23/2011","00:24:13.924",8.69
"11033","05/23/2011","00:24:14.055",8.75
"11034","05/23/2011","00:24:14.186",12.11
"11035","05/23/2011","00:24:14.317",12.55
"11036","05/23/2011","00:24:14.448",12
"11037","05/23/2011","00:24:14.579",11.33
"11038","05/23/2011","00:24:14.711",11.08
"11039","05/23/2011","00:24:14.842",11.68
"11040","05/23/2011","00:24:14.973",12.22
"11041","05/23/2011","00:24:15.103",9.96
"11042","05/23/2011","00:24:15.234",9.44
"11043","05/23/2011","00:24:15.365",6.42
"11044","05/23/2011","00:24:15.496",5.96
"11045","05/23/2011","00:24:15.627",5.81
"11046","05/23/2011","00:24:15.758",5.65
"11047","05/23/2011","00:24:15.889",4.91
"11048","05/23/2011","00:24:16.021",6.33
"11049","05/23/2011","00:24:16.151",7.07
"11050","05/23/2011","00:24:16.282",9.54
"11051","05/23/2011","00:24:16.413",9.83
"11052","05/23/2011","00:24:16.544",7.91
"11053","05/23/2011","00:24:16.675",8.75
"11054","05/23/2011","00:24:16.806",9.1
"11055","05/23/2011","00:24:16.937",10.79
"11056","05/23/2011","00:24:17.068",12.71
"11057","05/23/2011","00:24:17.199",11.46
"11058","05/23/2011","00:24:17.331",8.57
"11059","05/23/2011","00:24:17.462",6.85
"11060","05/23/2011","00:24:17.593",8.4
"11061","05/23/2011","00:24:17.724",7.85
"11062","05/23/2011","00:24:17.855",9.93
"11063","05/23/2011","00:24:17.986",5.96
"11064","05/23/2011","00:24:18.117",5.86
"11065","05/23/2011","00:24:18.248",6.84
"11066","05/23/2011","00:24:18.379",8.52
"11067","05/23/2011","00:24:18.511",9.06
"11068","05/23/2011","00:24:18.642",12.23
"11069","05/23/2011","00:24:18.772",9.58
"11070","05/23/2011","00:24:18.903",10.71
"11071","05/23/2011","00:24:19.034",14.21
"11072","05/23/2011","00:24:19.165",13.62
"11073","05/23/2011","00:24:19.296",12.59
"11074","05/23/2011","00:24:19.427",10.13
"11075","05/23/2011","00:24:19.558",12.54
"11076","05/23/2011","00:24:19.689",11.73
"11077","05/23/2011","00:24:19.821",10.51
"11078","05/23/2011","00:24:19.952",9.52
"11079","05/23/2011","00:24:20.082",10.32
"11080","05/23/2011","00:24:20.213",10.49
"11081","05/23/2011","00:24:20.344",8.6
"11082","05/23/2011","00:24:20.475",7.34
"11083","05/23/2011","00:24:20.606",8.35
"11084","05/23/2011","00:24:20.737",8.48
"11085","05/23/2011","00:24:20.868",7.32
"11086","05/23/2011","00:24:21.000",5.57
"11087","05/23/2011","00:24:21.131",6.92
"11088","05/23/2011","00:24:21.262",10.27
"11089","05/23/2011","00:24:21.393",5.08
"11090","05/23/2011","00:24:21.523",6.54
"11091","05/23/2011","00:24:21.654",8.16
"11092","05/23/2011","00:24:21.785",8.34
"11093","05/23/2011","00:24:21.916",13.35
"11094","05/23/2011","00:24:22.047",10.03
"11095","05/23/2011","00:24:22.178",10.25
"11096","05/23/2011","00:24:22.309",10.51
"11097","05/23/2011","00:24:22.441",10.46
"11098","05/23/2011","00:24:22.572",10.37
"11099","05/23/2011","00:24:22.703",11.9
"11100","05/23/2011","00:24:22.834",10.6
"11101","05/23/2011","00:24:22.964",11.35
"11102","05/23/2011","00:24:23.095",11.93
"11103","05/23/2011","00:24:23.226",12.72
"11104","05/23/2011","00:24:23.357",13.13
"11105","05/23/2011","00:24:23.488",14.94
"11106","05/23/2011","00:24:23.620",12.72
"11107","05/23/2011","00:24:23.751",16.07
"11108","05/23/2011","00:24:23.882",13.55
"11109","05/23/2011","00:24:24.013",12.42
"11110","05/23/2011","00:24:24.143",14.21
"11111","05/23/2011","00:24:24.274",16.38
"11112","05/23/2011","00:24:24.405",13.66
"11113","05/23/2011","00:24:24.536",10.56
"11114","05/23/2011","00:24:24.667",14.61
"11115","05/23/2011","00:24:24.798",12.52
"11116","05/23/2011","00:24:24.930",13.22
"11117","05/23/2011","00:24:25.061",13.3
"11118","05/23/2011","00:24:25.193",11.81
"11119","05/23/2011","00:24:25.323",12.96
"11120","05/23/2011","00:24:25.454",13.55
"11121","05/23/2011","00:24:25.585",14.58
"11122","05/23/2011","00:24:25.716",13.12
"11123","05/23/2011","00:24:25.847",12.29
"11124","05/23/2011","00:24:25.978",10.3
"11125","05/23/2011","00:24:26.109",11.72
"11126","05/23/2011","00:24:26.241",17.86
"11127","05/23/2011","00:24:26.372",14.39
"11128","05/23/2011","00:24:26.502",13.09
"11129","05/23/2011","00:24:26.633",12.62
"11130","05/23/2011","00:24:26.764",13.19
"11131","05/23/2011","00:24:26.895",14.24
"11132","05/23/2011","00:24:27.027",17.67
"11133","05/23/2011","00:24:27.157",15.13
"11134","05/23/2011","00:24:27.288",19.27
"11135","05/23/2011","00:24:27.419",18.65
"11136","05/23/2011","00:24:27.551",16.81
"11137","05/23/2011","00:24:27.682",18.47
"11138","05/23/2011","00:24:27.812",19.51
"11139","05/23/2011","00:24:27.943",18.57
"11140","05/23/2011","00:24:28.074",13.55
"11141","05/23/2011","00:24:28.205",13.83
"11142","05/23/2011","00:24:28.336",17.38
"11143","05/23/2011","00:24:28.467",15.77
"11144","05/23/2011","00:24:28.598",14.08
"11145","05/23/2011","00:24:28.729",16.59
"11146","05/23/2011","00:24:28.861",16.25
"11147","05/23/2011","00:24:28.992",15.9
"11148","05/23/2011","00:24:29.123",13.75
"11149","05/23/2011","00:24:29.254",13.1
"11150","05/23/2011","00:24:29.385",15.21
"11151","05/23/2011","00:24:29.516",11.36
"11152","05/23/2011","00:24:29.647",12.18
"11153","05/23/2011","00:24:29.778",9.7
"11154","05/23/2011","00:24:29.910",11.19
"11155","05/23/2011","00:24:30.041",13.38
"11156","05/23/2011","00:24:30.172",15.07
"11157","05/23/2011","00:24:30.303",12.73
"11158","05/23/2011","00:24:30.434",13.27
"11159","05/23/2011","00:24:30.565",14.21
"11160","05/23/2011","00:24:30.696",16.7
"11161","05/23/2011","00:24:30.827",16.23
"11162","05/23/2011","00:24:30.958",15.42
"11163","05/23/2011","00:24:31.089",19.51
"11164","05/23/2011","00:24:31.221",16.24
"11165","05/23/2011","00:24:31.352",14.73
"11166","05/23/2011","00:24:31.483",12.9
"11167","05/23/2011","00:24:31.614",10.49
"11168","05/23/2011","00:24:31.745",13.73
"11169","05/23/2011","00:24:31.876",15.18
"11170","05/23/2011","00:24:32.007",13.94
"11171","05/23/2011","00:24:32.138",14.41
"11172","05/23/2011","00:24:32.269",12.05
"11173","05/23/2011","00:24:32.401",13.6
"11174","05/23/2011","00:24:32.532",14.45
"11175","05/23/2011","00:24:32.663",13.73
"11176","05/23/2011","00:24:32.794",13.15
"11177","05/23/2011","00:24:32.924",14.21
"11178","05/23/2011","00:24:33.055",14.11
"11179","05/23/2011","00:24:33.186",12.31
"11180","05/23/2011","00:24:33.317",12.14
"11181","05/23/2011","00:24:33.448",11.76
"11182","05/23/2011","00:24:33.579",8.54
"11183","05/23/2011","00:24:33.711",7.3
"11184","05/23/2011","00:24:33.842",9.54
"11185","05/23/2011","00:24:33.973",11.64
"11186","05/23/2011","00:24:34.103",9.65
"11187","05/23/2011","00:24:34.234",10.65
"11188","05/23/2011","00:24:34.365",9.68
"11189","05/23/2011","00:24:34.496",10.73
"11190","05/23/2011","00:24:34.627",10.96
"11191","05/23/2011","00:24:34.758",10.34
"11192","05/23/2011","00:24:34.889",11.57
"11193","05/23/2011","00:24:35.021",12.02
"11194","05/23/2011","00:24:35.152",12.37
"11195","05/23/2011","00:24:35.283",12.96
"11196","05/23/2011","00:24:35.414",11.83
"11197","05/23/2011","00:24:35.544",11.08
"11198","05/23/2011","00:24:35.676",10.14
"11199","05/23/2011","00:24:35.806",10.06
"11200","05/23/2011","00:24:35.937",11.19
"11201","05/23/2011","00:24:36.068",11.82
"11202","05/23/2011","00:24:36.200",10.71
"11203","05/23/2011","00:24:36.331",12.09
"11204","05/23/2011","00:24:36.462",10.95
"11205","05/23/2011","00:24:36.593",9.01
"11206","05/23/2011","00:24:36.724",10.91
"11207","05/23/2011","00:24:36.854",9.49
"11208","05/23/2011","00:24:36.985",9.26
"11209","05/23/2011","00:24:37.116",8.44
"11210","05/23/2011","00:24:37.247",9.12
"11211","05/23/2011","00:24:37.378",7.28
"11212","05/23/2011","00:24:37.509",10.57
"11213","05/23/2011","00:24:37.641",9.17
"11214","05/23/2011","00:24:37.772",11.04
"11215","05/23/2011","00:24:37.902",10.7
"11216","05/23/2011","00:24:38.033",12.33
"11217","05/23/2011","00:24:38.164",12.83
"11218","05/23/2011","00:24:38.295",13.15
"11219","05/23/2011","00:24:38.426",11.36
"11220","05/23/2011","00:24:38.557",10.73
"11221","05/23/2011","00:24:38.688",9.88
"11222","05/23/2011","00:24:38.820",10.47
"11223","05/23/2011","00:24:38.951",9.61
"11224","05/23/2011","00:24:39.082",7.54
"11225","05/23/2011","00:24:39.213",7.11
"11226","05/23/2011","00:24:39.344",5.98
"11227","05/23/2011","00:24:39.475",7.91
"11228","05/23/2011","00:24:39.606",8.27
"11229","05/23/2011","00:24:39.737",7.33
"11230","05/23/2011","00:24:39.868",8.47
"11231","05/23/2011","00:24:39.999",5.14
"11232","05/23/2011","00:24:40.131",6.73
"11233","05/23/2011","00:24:40.262",9.42
"11234","05/23/2011","00:24:40.393",7.32
"11235","05/23/2011","00:24:40.523",7.3
"11236","05/23/2011","00:24:40.654",6.76
"11237","05/23/2011","00:24:40.785",5.61
"11238","05/23/2011","00:24:40.916",5.88
"11239","05/23/2011","00:24:41.046",4.47
"11240","05/23/2011","00:24:41.177",6.79
"11241","05/23/2011","00:24:41.308",7.47
"11242","05/23/2011","00:24:41.439",11.62
"11243","05/23/2011","00:24:41.571",14.11
"11244","05/23/2011","00:24:41.702",13.19
"11245","05/23/2011","00:24:41.832",13.06
"11246","05/23/2011","00:24:41.963",9.38
"11247","05/23/2011","00:24:42.094",7.74
"11248","05/23/2011","00:24:42.224",6.36
"11249","05/23/2011","00:24:42.356",7.12
"11250","05/23/2011","00:24:42.486",8.2
"11251","05/23/2011","00:24:42.617",12.02
"11252","05/23/2011","00:24:42.748",12.66
"11253","05/23/2011","00:24:42.880",10.58
"11254","05/23/2011","00:24:43.179",7.61
"11255","05/23/2011","00:24:43.310",5.21
"11256","05/23/2011","00:24:43.441",6.44
